main_headline,classification,year
HOUSE STRUCK; HORSE KILLED.; Lightning Injures a Person Indoors and Kills a Horse Tied Outside.,1,1900
Japanese Warship Sent to Korea.(2),1,1900
"CLASHES BETWEEN NEGROES AND WHITES; Incipient Race Riots Near Where John Brennan Was Shot. COLORED MEN ARE ATTACKED Attempt to ""Clean Out"" a Tenement -- The Leader of the Crowd Boasts of It -- Negroes Try to Rescue a Prisoner.",1,1900
DOG CATCHING NO SINECURE.; Two Mount Vernon Officials Fiercely Assaulted by Irate Owners.,1,1900
MANY MISSIONARIES SLAIN.(2); Thirty-seven Reported to Have Been Massacred at Tai-Yuen-Foo.,1,1900
STILL NO WORD FROM CHAFFEE.,1,1900
FATE OF IMPERIAL PALACE.,1,1900
THE PRIMARY LAW'S TEST(2); Contestants' Last Blows on the Eve of Voting. Goodwinites Again Attack the Sheehans and Boyle Men the Keahonites -- Gruber-Austin War.,1,1900
"BLAMES THE MISSIONARIES.(2); Dr. Lowry, President of Methodist University of Peking, Says Outbreak Is Partly Due to Them.",1,1900
"THE RUMORED ALLIANCE.(2); No Confirmation of the Report that Russia, Germany, and Japan Have Declared War on China.",1,1900
AMONG LOCAL OARSMEN.(2); Entry List for Labor Day Regatta on the Harlem River Closes To-day.,1,1900
FARMER AND WIFE MURDERED.; Aged Illinois Couple Found Dead Saturday -- Their Home Robbed.,1,1900
The Alabama's Quick Trip.,1,1900
HANNA IN TENNESSEE FIGHT.(2); Says in a Letter He Will Sustain the Brownlow Faction.,1,1900
"NEGRO PASTOR DEFIES POLICE TO ANSWER; Charges Them with Many Crimes in Race Troubles. DECLARES WAR THROUGH LAW Unless the Guilty Men Are Removed, He Predicts Another Big Outbreak and Loss of Confidence.",1,1900
"YESTERDAY'S BASEBALL GAMES; Cincinnati and Pittsburg Play a Close Game, Which Was Won by the Former.",1,1900
To Identify Each Other by Hat and Pins,1,1900
Front Page 7 -- No Title,1,1900
HOUSE STRUCK; HORSE KILLED.(2); Lightning Injures a Person Indoors and Kills a Horse Tied Outside.,1,1900
Article 2 -- No Title,1,1900
"CLASHES BETWEEN NEGROES AND WHITES(2); Incipient Race Riots Near Where John Brennan Was Shot. COLORED MEN ARE ATTACKED Attempt to ""Clean Out"" a Tenement -- The Leader of the Crowd Boasts of It -- Negroes Try to Rescue a Prisoner.",1,1900
"NEIGHBOR A WOULD-BE BURGLAR.; Schultz Shot Miller, but Failed to Enter a Complaint.",1,1900
COMMERCE IN THE UNIVERSITY.,1,1900
"RUSSIAN PRINCE LAYS BLAME ON GERMANY(2); Holds It Responsible for Much of the Trouble in China. ITS OBJECT, TO WEAKEN RUSSIA The Emperor, He Says, Has Much to Gain and Nothing to Lose in the Far East -- He Doubts the Declaration of War.",1,1900
Article 3 -- No Title,1,1900
"SAYS BRYAN IS THE FATHER OF IMPERIALISM; Ex-Minister Denby Charges He Created the ""Bogy"" to Fight It. HE COMES OUT FOR McKINLEY Bryan Responsible for Peace Treaty -- No ""Paramount Issue"" If Tagalos Quit Fighting.",1,1900
Front Page 5 -- No Title,1,1900
JUNIORS' POLO TOURNAMENT.; Competitions for Boys to Open at the Rockaway Club's Grounds in September.,1,1900
"WOMAN MURDERS A WOMAN.(2); Victim Attacked from Ambush and Beaten, Then Shot.",1,1900
BOXER ATTACK EXPECTED.,1,1900
Man and Wife Killed by Lightning.(2),1,1900
Champion Gymnasts Crowned.,1,1900
"PASTOR'S COMPOSITE SERMON.(2); Mr. Broughton Talks on Race Riots, Coney Island Vices, and Other Subjects.",1,1900
Two Boys Burn a Barn.(2),1,1900
"FAST SPEEDWAY BRUSHES(2); Hot on the Driving Course, but the Sport Was Lively. CURLEW WON FROM OSCAR T.N.B., Jack, and Anheuser in an Encounter in Which T.N.B. Finishes in the Lead.",1,1900
SEASON'S CRICKET RECORDS.; Knickerbocker A.C. Team Winners of the Metropolitan League Series.,1,1900
THE PRIMARY LAW'S TEST; Contestants' Last Blows on the Eve of Voting. Goodwinites Again Attack the Sheehans and Boyle Men the Keahonites -- Gruber-Austin War.,1,1900
STILL NO WORD FROM CHAFFEE.(2),1,1900
DOESN'T BELIEVE IN EQUALITY.,1,1900
FAMINE IN TIEN-TSIN FEARED.,1,1900
"MR. PLATT FLOUTS GOLER; Says He Insulted Croker and Will Not Be Nominated. Gov. Roosevelt, the Senator Intimates, Will Place Odell in Nomination at the Convention.",1,1900
"SAYS BRYAN IS THE FATHER OF IMPERIALISM(2); Ex-Minister Denby Charges He Created the ""Bogy"" to Fight It. HE COMES OUT FOR McKINLEY Bryan Responsible for Peace Treaty -- No ""Paramount Issue"" If Tagalos Quit Fighting.",1,1900
TRUCE REFUSED BY RUSSIANS.(2),1,1900
More Japanese Landed at Amoy.(2),1,1900
Newport's Automobile Races.(2),1,1900
HANNA IN TENNESSEE FIGHT.; Says in a Letter He Will Sustain the Brownlow Faction.,1,1900
NEWPORT'S GOLF ENTRIES.,1,1900
WON'T TELL WHO SHOT HIM.; Paterson Lightweight Boxer May Die from Accidental Discharge of a Revolver.,1,1900
MISSIONARIES' TEACHINGS.,1,1900
THE WEEK'S GOLF EVENTS.(2); Shinnecock's Links Will Be Occupied by Expert Women -- Newport's Annual Invitation.,1,1900
To Identify Each Other by Hat and Pins(2),1,1900
TRUCE REFUSED BY RUSSIANS.,1,1900
AMERICAN COAL FOR EXPORT.,1,1900
"WOMAN'S SUICIDE AT SEA.(2); Jumps Into the Ocean While on the Way to Portland, Me.",1,1900
Front Page 2 -- No Title,1,1900
GEN. SICKLES'S SHIRTWAISTS.; Has a Choice Assortment in Lace and Net Work that Embarasses Him Greatly.,1,1900
"NEGRO PASTOR DEFIES POLICE TO ANSWER(2); Charges Them with Many Crimes in Race Troubles. DECLARES WAR THROUGH LAW Unless the Guilty Men Are Removed, He Predicts Another Big Outbreak and Loss of Confidence.",1,1900
RUSSIA'S ROLE IN THE DRAMA.,1,1900
"ROBBER, LEFT A THUMB PRINT.(2); Principal Clue to Theft of $20,000 from Express Company.",1,1900
MICHENER ON INDIANA VOTE.(2); Expects McKinley to Carry State by a Reduced Plurality.,1,1900
DANGER FROM NEW SOCIETY.,1,1900
CAMILLE DARVIILE MARRIED.(2),1,1900
ROUMANIAN EMIGRANTS.(2); United States Official Inquiring Into Condition of Those Coming Here.,1,1900
THE VIEWS OF A BOSS.(2),1,1900
"TWINS DIE AT THE SAME TIME.(2); A Strangre Pair, Inseparable in Life and in Death.",1,1900
Front Page 3 -- No Title,1,1900
Newport's Golf Tournament.(2),1,1900
RAILWAY NEGLIGENCE AND WORSE.,1,1900
MEADOW BROOK CLUBMAN HURT.(2); Ernest Hayes Thrown from Vehicle While Driving at Hempatead.,1,1900
Rome Players Go to Cleveland.,1,1900
Rome Players Go to Cleveland.(2),1,1900
Front Page 1 -- No Title,1,1900
Front Page 5 -- No Title,1,1900
"TOWNE AFTER ROOSEVELT; Says St. Paul Speech Shows Compound of Scold and Scullion. AN INCORRIGIBLE ECCENTRIC Mounted on a Hobby, He Adds, the Governor Rides Roughly at Grave Questions of Economics.",1,1900
FELL INTO A PADDLE WHEEL.; Workman Pounded Nearly to Death Before He Was Rescued.,1,1900
Sound Beach Yacht Captain Drowned.,1,1900
POLITICS IN POST OFFICE.; Postmaster General Issues Order Regarding Assessments.,1,1900
SHAH'S THRONE IN PERIL.; Serious Uprising in Favor of the Ruler's Brother Reported to Have Broken Out.,1,1900
SHAH'S THRONE IN PERIL.(2); Serious Uprising in Favor of the Ruler's Brother Reported to Have Broken Out.,1,1900
WORD AT LAST FROM CHAFFEE.(2); But He Only Sends a Belated Report of the Engagement on Aug. 19 at Tien-Tsin.,1,1900
MR. BRYAN'S MOTIVES.,1,1900
RAILWAY NEGLIGENCE AND WORSE.(2),1,1900
CAMILLE DARVIILE MARRIED.,1,1900
FRENCH GENERAL'S REPORT.,1,1900
DISPATCH FROM MR. CONGER.; Shows Allies Are Acting in Harmony -- Members of Tsung-li-Yamen May Negotiate with Them.,1,1900
"THE PRIMARY ELECTIONS; Contests on the Republican Side in Manhattan. FIGHTS AMONG THE DEMOCRATS To-day Will Decide Gruber-Austin, March-Wagner, Sheehan-Goodwin, and Boyle-Keahon Conflicts.",1,1900
CONGER THANKS MR. McKINLEY,1,1900
THE VALUE OF PRINTED PRAISE.(2),1,1900
LOSSES BY FIRE.(2),1,1900
ABNER McKINLEY ON HANNA.; Says that the President Does Not Allow Any One to Boss Him.,1,1900
Movements of Naval Vessels.,1,1900
Prominent Yachts at Newport.,1,1900
ATTACKED BY DETECTIVE; Many Witness Strange Arrest at Police Headquarters. Unresisting Man Knocked Down Twice and Kicked in the Face by Central Office Attache.,1,1900
PLAN TO COLLECT INDEMNITIES.(2),1,1900
Front Page 4 -- No Title,1,1900
Front Page 2 -- No Title,1,1900
GUNBOAT ORDERED TO AMOY.,1,1900
ALARM OF REPUBLICANS(2); Senator Hanna Still Fears Prevailing Party Apathy. Other Prominent Leaders at Headquarters Entertain the Same Dread -- Some Cheering Notes.,1,1900
Bonding Proposition Defeated.,1,1900
"BOYS CHARGED WITH BURGLARY.(2); Yonkers Youth, However, Says He Is at Fault, and Clears His Companions.",1,1900
"PHILADELPHIA'S $600,000.; Active Measures Taken to Raise Republican Campaign Fund.",1,1900
KAISER WILHELM'S SERMON; Thousands of Copies Distributed Among German Forces. ASKS PRAYERS FOR TROOPS Says the Command of God Has Come in These Days to Fight the Heathen Hosts in China.,1,1900
LOSSES BY FIRE.,1,1900
JANITOR SHOT BY BURGLAR; Thief Escapes After Seriously Wounding Horton Bryant. THE MAN WAS HIS ASSISTANT Bryant Was Showing Detective Over Apartments When They Came Upon the Culprit.,1,1900
POLITICS IN POST OFFICE.(2); Postmaster General Issues Order Regarding Assessments.,1,1900
BURGLAR ATTEMPTS SUICIDE.; John Hammond Takes Morphine in the White Plains Jail.,1,1900
MR. CARNEGIE'S POSITION.; Report that He Will Stump for Bryan Leads to Newspaper Controversy.,1,1900
"TOWNE AFTER ROOSEVELT(2); Says St. Paul Speech Shows Compound of Scold and Scullion. AN INCORRIGIBLE ECCENTRIC Mounted on a Hobby, He Adds, the Governor Rides Roughly at Grave Questions of Economics.",1,1900
THE POWERS NON-COMMITTAL.; For the First Time They Fail to Follow the Lead of This Country -- Puzzled at Its Attitude.,1,1900
VANDERBILT COACHING TRIP.; Party Returns from Boston to Newport After Successful Run.,1,1900
THE BRITISH ARMY SCANDAL.(2); Chamberlain's Sister-in-Law Says Army Doctors Are a Low Class of Men.,1,1900
Pingree Will Not Go with Roosevelt.(2),1,1900
HYDROPHOBIA VICTIM DEAD; Young Edward Peterson Suffered Dreadful Agony. Incubation Period of Seventeen Days Deemed Remarkable -- Boy's Mother Ill and Father Out of Work.,1,1900
CHOLERA KILLING THOUSANDS.; Present Outbreak in India the Worst Ever Known -- People Dying Like Flies.,1,1900
Article 2 -- No Title,1,1900
Brooklyn Sailor Drowned at Newport.(2),1,1900
Found Dead; Probably Murdered.,1,1900
TOPICS OF THE TIMES.,1,1900
"BOYS CHARGED WITH BURGLARY.; Yonkers Youth, However, Says He Is at Fault, and Clears His Companions.",1,1900
KING LIEF CANTERED IN; Western Colt Led All the Way in the Maiden Stakes. VULCAIN'S FLYING HANDICAP Head Finishes for Three Races Made Interesting Sport at Sheepshead Bay.,1,1900
Front Page 6 -- No Title,1,1900
"TWINS DIE AT THE SAME TIME.; A Strangre Pair, Inseparable in Life and in Death.",1,1900
WAR OVER BALTIMORE OFFICIAL(2); Public Opposition to Election of School Superintendent.,1,1900
Article 1 -- No Title,1,1900
Yacht News of City Island.,1,1900
TOPICS OF THE TIMES.(2),1,1900
Shower of Banknotes in Chicago.,1,1900
Kaiser's Good Wishes to Russia.,1,1900
Movements of Naval Vessels.(2),1,1900
WAR OVER BALTIMORE OFFICIAL; Public Opposition to Election of School Superintendent.,1,1900
THE BRITISH ARMY SCANDAL.; Chamberlain's Sister-in-Law Says Army Doctors Are a Low Class of Men.,1,1900
"BURGLAR LOST TWO BUTTONS.(2); Turned Over to the Police, They Lead to Capture Next Day.",1,1900
ROUMANIAN EMIGRANTS.; United States Official Inquiring Into Condition of Those Coming Here.,1,1900
MOLINEUX'S GRANDFATHER DEAD.; Was a Firm Believer in the Innocence of His Grandson.,1,1900
KING LIEF CANTERED IN(2); Western Colt Led All the Way in the Maiden Stakes. VULCAIN'S FLYING HANDICAP Head Finishes for Three Races Made Interesting Sport at Sheepshead Bay.,1,1900
EQUALITY AND NATURAL RIGHTS.,1,1900
MR. COLER IS INDORSED; Bedford Democratic Club Demands His Nomination for Governor. Denominated as the Tilden of 1900 -- Prominent Members of the Organization Not Present.,1,1900
Newport's Golf Tournament.,1,1900
CHRISTIAN SCIENCE AGAIN.; Philadelphia Coroner Investigating the Death of Giles J. Burgess.,1,1900
ABNER McKINLEY ON HANNA.(2); Says that the President Does Not Allow Any One to Boss Him.,1,1900
"ROBBER, LEFT A THUMB PRINT.; Principal Clue to Theft of $20,000 from Express Company.",1,1900
Brooklyn Sailor Drowned at Newport.,1,1900
CHRISTIAN SCIENCE AGAIN.(2); Philadelphia Coroner Investigating the Death of Giles J. Burgess.,1,1900
ESSING A RAILROAD CONTRACTOR.,1,1900
FELL INTO A PADDLE WHEEL.(2); Workman Pounded Nearly to Death Before He Was Rescued.,1,1900
"Baltimore's Census, 508,957.",1,1900
PLAN TO COLLECT INDEMNITIES.,1,1900
"Denver Shows Increase of 27,146.",1,1900
HYDROPHOBIA VICTIM DEAD(2); Young Edward Peterson Suffered Dreadful Agony. Incubation Period of Seventeen Days Deemed Remarkable -- Boy's Mother Ill and Father Out of Work.,1,1900
"WANTS A NEW PARTY.; The Yale Review, in Leading Editorial, Points Out the Need and Advantage of One.",1,1900
THE VALUE OF PRINTED PRAISE.,1,1900
ATTACKED BY DETECTIVE(2); Many Witness Strange Arrest at Police Headquarters. Unresisting Man Knocked Down Twice and Kicked in the Face by Central Office Attache.,1,1900
Old Trapeze Performer Drowned.,1,1900
Niagara's Tennis Tournament.,1,1900
NORTHWESTERN TRAIN ROBBERY.; Banker Batch Recovers Sufficiently to Tell of Mysterious Assault.,1,1900
ALARM OF REPUBLICANS; Senator Hanna Still Fears Prevailing Party Apathy. Other Prominent Leaders at Headquarters Entertain the Same Dread -- Some Cheering Notes.,1,1900
TO TEST ROOSEVELT'S SKILL.(2); Cowboys Want a Demonstration of His Prowess with the Rope.,1,1900
"ALLIES DRIVEN FROM PEKING?; Rumored that Russian Government Has Bad News. LOSSES SAID TO BE 1,800 Chinese Bombarding Foreigners with Terrible Effect. Another Dispatch Announced that 9,000, Chinese Were Advancing on the Capital from Shan-Tung.",1,1900
"BURGLAR LOST TWO BUTTONS.; Turned Over to the Police, They Lead to Capture Next Day.",1,1900
STRIDIRON'S CHICAGO RECORD.; His Family Can Give No Reason to Essing's Act.,1,1900
BRYAN NOT TO GO TO CHICAGO.; Will Remain Away Because of the President's Absence.,1,1900
NORTHWESTERN TRAIN ROBBERY.(2); Banker Batch Recovers Sufficiently to Tell of Mysterious Assault.,1,1900
"TRAGEDY IN THE VENDOME(2); A Chicago Railroad Contractor Shoots a Lumber Salesman. TURNS REVOLVER ON HIMSELF H.H. Stridiron Is Badly Wounded, and His Would-Be Murderer, John Essing, Is Dead.",1,1900
Co-operative Rubber Factory.,1,1900
MR. BRYAN'S MOTIVES.(2),1,1900
VANDERBILT COACHING TRIP.(2); Party Returns from Boston to Newport After Successful Run.,1,1900
WORD AT LAST FROM CHAFFEE.; But He Only Sends a Belated Report of the Engagement on Aug. 19 at Tien-Tsin.,1,1900
Article 4 -- No Title,1,1900
TO TEST ROOSEVELT'S SKILL.; Cowboys Want a Demonstration of His Prowess with the Rope.,1,1900
Yacht Protest Still Undecided.,1,1900
LI WANTS TUAN ARRESTED.; Wires Suggestions to Empress Dowager Looking to Opening of Peace Negotiations.,1,1900
Congressman Rhea Renominated.,1,1900
STRIDIRON'S CHICAGO RECORD.(2); His Family Can Give No Reason to Essing's Act.,1,1900
Article 3 -- No Title,1,1900
MEADOW BROOK CLUBMAN HURT.; Ernest Hayes Thrown from Vehicle While Driving at Hempatead.,1,1900
"TRAGEDY IN THE VENDOME; A Chicago Railroad Contractor Shoots a Lumber Salesman. TURNS REVOLVER ON HIMSELF H.H. Stridiron Is Badly Wounded, and His Would-Be Murderer, John Essing, Is Dead.",1,1900
JANITOR SHOT BY BURGLAR(2); Thief Escapes After Seriously Wounding Horton Bryant. THE MAN WAS HIS ASSISTANT Bryant Was Showing Detective Over Apartments When They Came Upon the Culprit.,1,1900
Col. De Barlatkin Ordered to China.(2),1,1900
THE VIEWS OF A BOSS.,1,1900
CHOLERA KILLING THOUSANDS.(2); Present Outbreak in India the Worst Ever Known -- People Dying Like Flies.,1,1900
WHAT RUSSIA WANTS.,1,1900
BURGLAR ATTEMPTS SUICIDE.(2); John Hammond Takes Morphine in the White Plains Jail.,1,1900
WHAT RUSSIA WANTS.(2),1,1900
RUMOR OF ALLIES' DEFEAT.,1,1900
THE POWERS NON-COMMITTAL.(2); For the First Time They Fail to Follow the Lead of This Country -- Puzzled at Its Attitude.,1,1900
British Minister to Mexico.,1,1900
"BOSTON'S POPULATION, 560,892.",1,1900
Leverson and His Accomplices.,1,1900
Article 10 -- No Title,1,1900
"Young People, Take Warning.",1,1900
Front Page 1 -- No Title,1,1900
EFFECT ON SOFT COAL OUTPUT.; Miners in Bituminous Fields May Aid Anthracite Men's Strike.,1,1900
Incorporated in Delaware.,1,1900
CALIFORNIA'S FOREST FIRES.,1,1900
Senator Raines Renominated.,1,1900
FREIGHT ON COAL TO LONDON.; Atlantic Transport Line Announces a Rate of One Guinea Per Ton.,1,1900
LI A VIRTUAL PRISONER.; His Detention at Shanghai Said to Mean that Some Powers Do Not Want to Begin Peace Negotiations.,1,1900
WOUNDED IN TIEN-TSIN FIGHT.,1,1900
Bar Harbor's Social Season.,1,1900
PEKING SEARCHED FOR BOXERS.,1,1900
PREPARE FOR LONG CAMPAIGN.,1,1900
New Peruvian Cabinet.,1,1900
International Tennis Play.,1,1900
Obituary 1 -- No Title,1,1900
OUTSIDE SECURITIES.,1,1900
Iowa Middle-of-the-Roaders.,1,1900
NEW KIND OF CUSTOMS OFFICER.; Prof. Beyer Made Inspector of Wild Animals at New Orleans.,1,1900
Cuban Yellow Fever Statistics.,1,1900
LIEUT. W.H. WALDRON WOUNDED.,1,1900
Front Page 2 -- No Title,1,1900
New York School Teacher Hurt.,1,1900
City Island Yacht News.,1,1900
THE AMERICA'S CUP.,1,1900
OUTBREAK NEAR HONGKONG.,1,1900
"KAISER OWES $700,000 REWARD.",1,1900
Mr. Bennett's Yacht Launched.,1,1900
THIRD CANDIDATE OR NEW PARTY?,1,1900
LED BURGLAR OUT OF HOUSE.; But the Farmer Boy Thought Thief Was His Brother.,1,1900
TOPICS OF THE TIMES.,1,1900
FINANCIAL ANNOUNCEMENTS.,1,1900
Serious Fire in Wisconsin.,1,1900
Viscount Mountgarret Dead.,1,1900
COURT ARRIVES AT TAI-YUEN.,1,1900
BOSTON STOCK MARKET.,1,1900
ROOSEVELT'S NEW SCHEDULE.,1,1900
Courtesy in Business.,1,1900
THE MEADE AT NAGASAKI.,1,1900
In Continental Centres.,1,1900
THE ALLIES' MOVEMENTS.,1,1900
Front Page 4 -- No Title; DIPLOMATIC SITUATION SERIOUS. POWERS DO NOT RECOGNIZE LI.,1,1900
Hill Wins in Monroe County.,1,1900
ILLINOIS BROOM CORN TRUST.; Rumor in the Belt that the Organization May Collapse.,1,1900
Front Page 3 -- No Title,1,1900
Obituary 2 -- No Title,1,1900
WHAT IS DOING IN SOCIETY.,1,1900
NORWALK'S CENTENARIAN DEAD; Mrs. Phoebe Crabbe Was Born Two Tears Before Washington Died.,1,1900
WRECK ON NEW YORK CENTRAL.,1,1900
Murdered Man's Companion Held.,1,1900
ITALIANS STEAL A CHURCH.; Moved It and Its Contents to Another Site and Are Arrested.,1,1900
Heat Kills a Centenarian.,1,1900
Accuses ex-Gov. Leary of Guam.,1,1900
POWERS MUST KEEP FAITH.,1,1900
Both Legs Crushed by a Train.,1,1900
CONFERENCE AT WHITE HOUSE.,1,1900
EXPORTS OF MERCHANDISE.,1,1900
THE LONDON MARKET.,1,1900
Philadelphia Cricketers Won.,1,1900
SWINDLER IN THE TOILS.; Caught in Baltimore After Fleecing Residents of Atlantic City.,1,1900
AGED COUPLE DIE TOGETHER.; Peter Leroy and His Wife Expire Within Two Hours of Each Other.,1,1900
Alaska Military Post Named.,1,1900
How One Man Supports a Wife.,1,1900
SENT MOTHER THE CERTIFICATE.; Mrs. King Adopted Novel Method of Announcing Her Marriage.,1,1900
RUINS OF THE LEGATIONS.,1,1900
Movements of Naval Vessels.,1,1900
Why Some May Take to Drink.,1,1900
MR. BRYAN ON COINAGE.,1,1900
PHILADELPHIA PRICES.,1,1900
THE NEWS OF NEWPORT.,1,1900
MARKET MOVEMENT.,1,1900
Vermont Murderer to be Hanged.,1,1900
Robert Earl Not a Candidate.,1,1900
SIEGE BATTERY NOT NEEDED.,1,1900
THE UNITED SERVICE.,1,1900
International Golf Teams.,1,1900
Drink Drove Him to Suicide.,1,1900
WANTED -- SPECIFICATIONS.,1,1900
PACIFIC STEAMSHIP ASHORE.,1,1900
"Well, Hardly.",1,1900
KNIERIEN DIES OF HIS WOUND.; Succumbs at Nyack Hospital to Injuries Inflicted by Quinlan.,1,1900
FRENCH IN BRITISH SPHERE.,1,1900
THE NEWS OF NEWPORT.(2),1,1900
"READING'S MEN WILL, NOT STRIKE.; Have No Such Grievances, It Is Said, as Other Anthracite Miners.",1,1900
